id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1576579891893370881,1576579891893370881,2022-10-02 17:28:32 FLE Daylight Time,2022-10-02,17:28:32,+0300,1409767761887199235,1strongwoman85,🏴‍☠️𝔻𝕖𝕡𝕡 𝕚𝕤 𝕂𝕚𝕟𝕘 🏴‍☠️,,#scamber #AmberHeardIsALiar #justiceforjohnnydepp,qht,[],[],[],0,0,1,"['scamber', 'amberheardisaliar', 'justiceforjohnnydepp']",[],https://twitter.com/1strongwoman85/status/1576579891893370881,False,https://twitter.com/FemCondition/status/1575844406262845440,0,,,,,,,,[],,,,
1576578815912206336,1576578815912206336,2022-10-02 17:24:15 FLE Daylight Time,2022-10-02,17:24:15,+0300,263298906,marinasansh,Marina 🤍,,RT una vez más. #JohnnyDeppIsASurvivor #JohnnyDeppIsInnocent #JusticeForJohnnyDepp #JohnnyDeppWon #IBelieveJohnnyDepp #IStandWithJohnnyDepp  #AmberHeardlsAnAbuser  #AmberHeardIsALiar #AmberHeardIsAMonster #AmberHeardIsFinished,es,[],[],[],0,0,4,"['johnnydeppisasurvivor', 'johnnydeppisinnocent', 'justiceforjohnnydepp', 'johnnydeppwon', 'ibelievejohnnydepp', 'istandwithjohnnydepp', 'amberheardlsanabuser', 'amberheardisaliar', 'amberheardisamonster', 'amberheardisfinished']",[],https://twitter.com/marinasansh/status/1576578815912206336,False,https://twitter.com/JudgeJeanine/status/1532118296396546050,0,,,,,,,,[],,,,
1576574693188210688,1575862503107547136,2022-10-02 17:07:52 FLE Daylight Time,2022-10-02,17:07:52,+0300,1311885153820647425,mojogirl92,mojogirl92,,"@1knUSHGDlWTUB2Z Every word there is actually true, so how is it reprehensible?  When AH supporters wish actual DEATH upon the man? Fkg pleeease.   #JohnnyDeppDeservesAnApology #JusticeforJohnnyDepp   #AmberHeardlsAnAbuser  #AmberHeardIsALiar  #AmberHeardIsAPredator  #FalselyAccuses  #Goldigger",en,[],[],[],0,0,1,"['johnnydeppdeservesanapology', 'justiceforjohnnydepp', 'amberheardlsanabuser', 'amberheardisaliar', 'amberheardisapredator', 'falselyaccuses', 'goldigger']",[],https://twitter.com/mojogirl92/status/1576574693188210688,False,,0,,,,,,,,"[{'screen_name': '1knUSHGDlWTUB2Z', 'name': 'AKA', 'id': '1198339495642488832'}]",,,,
1576574272105250818,1576574272105250818,2022-10-02 17:06:12 FLE Daylight Time,2022-10-02,17:06:12,+0300,2475863766,danimet1,Dani Fethez,,You know you've taken your grifting too far when even your often blind #JusticeForJohnnyDepp fans start to literally see through your lies.   Read the comments.  #JUSTICEFORAMBERHEARD #JohnnyDeppIsAnAbuser,en,[],[],[],0,3,8,"['justiceforjohnnydepp', 'justiceforamberheard', 'johnnydeppisanabuser']",[],https://twitter.com/DaniMet1/status/1576574272105250818,False,https://twitter.com/JosephMorrisYT/status/1576312861327970306,0,,,,,,,,[],,,,
1576572545578733569,1576572545578733569,2022-10-02 16:59:20 FLE Daylight Time,2022-10-02,16:59:20,+0300,1221551597366513665,elisadayj4j,Elisa Day 💀,,#JohnnyDepp is too good for this world #JohnnyDeppDeservesAnApology #JusticeForJohnnyDepp #JohnnyDeppIsALegend #IStandWithJohnnyDepp #JohnnyDepp 💜,en,[],[],[],1,2,10,"['johnnydepp', 'johnnydeppdeservesanapology', 'justiceforjohnnydepp', 'johnnydeppisalegend', 'istandwithjohnnydepp', 'johnnydepp']",[],https://twitter.com/ElisaDayJ4J/status/1576572545578733569,False,https://twitter.com/shamiiadam/status/1576207924401094657,0,,,,,,,,[],,,,
1576563245338722305,1576563245338722305,2022-10-02 16:22:23 FLE Daylight Time,2022-10-02,16:22:23,+0300,1346708971344850946,enceladusw,Enceladus Waters,,#Animation #DangerZone #WheresWaldman 2 #KennyLoggins #TopGun #JusticeForJohnnyDepp  @bongosaloon @JoePerry @hollywoodvamps @TugTiny @NatetheLawyer  @RealPamster @oldmenwguitars @bmurphy63 @TeriCarson @AnnabelKiwiBird @spiceshewrites @Corrrine @FondantMoose @MarkTob80459207,und,"[{'screen_name': 'bongosaloon', 'name': 'phil gould 🇵🇸', 'id': '30430234'}, {'screen_name': 'joeperry', 'name': 'joe perry', 'id': '43128684'}, {'screen_name': 'hollywoodvamps', 'name': 'hollywood vampires', 'id': '3313788715'}, {'screen_name': 'tugtiny', 'name': 'tiny tug', 'id': '1390588222938382338'}, {'screen_name': 'natethelawyer', 'name': 'nate the cashier | bot killer', 'id': '1119260981090291712'}, {'screen_name': 'realpamster', 'name': 'real pamster', 'id': '25176889'}, {'screen_name': 'oldmenwguitars', 'name': 'old men and guitars #natewilldestroyyou!', 'id': '1528728983046656000'}, {'screen_name': 'bmurphy63', 'name': 'brian k. murphy 🇺🇸🏴\u200d☠️', 'id': '81005930'}, {'screen_name': 'tericarson', 'name': 'teri carson 🏴\u200d☠️ ☠️ 🇮🇪 💀 🇨🇮 ☠️ 🏴\u200d☠️', 'id': '232377398'}, {'screen_name': 'annabelkiwibird', 'name': '䷈ annabel 🏴\u200d☠️ 🇳🇿', 'id': '1107140259714719744'}, {'screen_name': 'spiceshewrites', 'name': 'mia miller 🏡 | zoe lark 🛸', 'id': '706575313493487616'}, {'screen_name': 'corrrine', 'name': 'ღ(¯◕‿◕¯) 𝕮orrine ♊ 🎶💞', 'id': '23958713'}, {'screen_name': 'fondantmoose', 'name': 'matthew davidson', 'id': '115736723'}, {'screen_name': 'marktob80459207', 'name': 'mark tobin', 'id': '1234522736493572096'}]",[],[],0,3,8,"['animation', 'dangerzone', 'whereswaldman', 'kennyloggins', 'topgun', 'justiceforjohnnydepp']",[],https://twitter.com/EnceladusW/status/1576563245338722305,False,https://twitter.com/EnceladusW/status/1576562290400190465,0,,,,,,,,[],,,,
1576562290400190465,1576562290400190465,2022-10-02 16:18:35 FLE Daylight Time,2022-10-02,16:18:35,+0300,1346708971344850946,enceladusw,Enceladus Waters,,#Animation #TheDangerZone #WheresWaldman 2 #TopGun training Video for #JusticeForJohnnyDepp   @LauraBockov @Lepplady @StefAlterNerd @TheNamesQ @ThatBrianFella @danblock4 @aburkhartlaw @ComeGeekSome1 @ThatUmbrella @andysignore @StevieJRaw    https://t.co/ADDTVXcMUe via @YouTube,en,"[{'screen_name': 'laurabockov', 'name': 'thereallaurab🌊⚔️', 'id': '3309371255'}, {'screen_name': 'lepplady', 'name': 'jeannie depp', 'id': '29229904'}, {'screen_name': 'stefalternerd', 'name': 'stef the alter nerd', 'id': '1384670171319742466'}, {'screen_name': 'thenamesq', 'name': 'jax ☠️', 'id': '1103737728775012352'}, {'screen_name': 'thatbrianfella', 'name': 'brian mcpherson', 'id': '1447911097'}, {'screen_name': 'danblock4', 'name': 'frank drebin', 'id': '710127199'}, {'screen_name': 'aburkhartlaw', 'name': 'andrea burkhart 🐟🐟🐟🐟🏴\u200d☠️', 'id': '1464300054479523843'}, {'screen_name': 'comegeeksome1', 'name': 'come geek some rando #007', 'id': '1093125992330285056'}, {'screen_name': 'thatumbrella', 'name': 'thatumbrellaguy', 'id': '901030183213445125'}, {'screen_name': 'andysignore', 'name': 'andy signore', 'id': '38678666'}, {'screen_name': 'steviejraw', 'name': 'vault of truth', 'id': '1016592291694239744'}, {'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]",['https://youtu.be/Dbe62e2Qflk'],[],2,12,28,"['animation', 'thedangerzone', 'whereswaldman', 'topgun', 'justiceforjohnnydepp']",[],https://twitter.com/EnceladusW/status/1576562290400190465,False,,0,,,,,,,,[],,,,
1576560171916361729,1576560164966379520,2022-10-02 16:10:10 FLE Daylight Time,2022-10-02,16:10:10,+0300,1554110154718826496,smalldragon7804,SmallDragon7804,,The excitement will only continue to grow. The Avatar film series has truly returned to the fore. There is nothing superhero fanatics can do to stop it from rising. #justiceforjohnnydepp #avatarthewayofwater #avatar2 #johnnydeppwon,en,[],[],[],0,0,0,"['justiceforjohnnydepp', 'avatarthewayofwater', 'avatar2', 'johnnydeppwon']",[],https://twitter.com/SmallDragon7804/status/1576560171916361729,False,,0,,,,,,,,[],,,,
1576558558468243456,1576558558468243456,2022-10-02 16:03:46 FLE Daylight Time,2022-10-02,16:03:46,+0300,1346708971344850946,enceladusw,Enceladus Waters,,Coming Today #WheresWaldman 2 #DangerZone #animation #art #topgun #kennyLoggins #JohnnyDepp #PhilGould #JoePerry #HaroldFaltermeyer #JusticeForJohnnyDepp #IStandWithTug #IStandWithNate #IStandWithLauraBockov  https://t.co/XF3zndYgau,en,[],[],['https://pbs.twimg.com/media/FeEOFyMWAAAPbN9.jpg'],0,4,12,"['whereswaldman', 'dangerzone', 'animation', 'art', 'topgun', 'kennyloggins', 'johnnydepp', 'philgould', 'joeperry', 'haroldfaltermeyer', 'justiceforjohnnydepp', 'istandwithtug', 'istandwithnate', 'istandwithlaurabockov']",[],https://twitter.com/EnceladusW/status/1576558558468243456,False,,1,https://pbs.twimg.com/media/FeEOFyMWAAAPbN9.jpg,,,,,,,[],,,,
1576551669482995712,1576514351489777665,2022-10-02 15:36:23 FLE Daylight Time,2022-10-02,15:36:23,+0300,1386625287643828231,mp66340767,M.P,,@Akansha_05_2000 @asjadnazir #justiceforJohnnydepp way right,en,[],[],[],1,0,1,['justiceforjohnnydepp'],[],https://twitter.com/MP66340767/status/1576551669482995712,False,,0,,,,,,,,"[{'screen_name': 'Akansha_05_2000', 'name': 'Akansha Tripathi', 'id': '1198528210234822656'}, {'screen_name': 'asjadnazir', 'name': 'Asjad Nazir', 'id': '177983944'}]",,,,
1576551399810207744,1576551399810207744,2022-10-02 15:35:19 FLE Daylight Time,2022-10-02,15:35:19,+0300,1459721502052343816,inmailisa,Mailisa Massage,,Massage in #Juffair_Bahrain #massage_in_juffair Massage outcall and incall Beautiful girl and young_Good services_ Friendly What'sapp +973 3713 4634  Click here👉  https://t.co/Ff6q6Y0eO0 #massagebahrain  #ايران #JusticeForJohnnyDepp #فلسطين   https://t.co/iqTjXbBJOT,en,[],['https://api.whatsapp.com/send?phone=97338018169&text=Hi_MassageK'],[],0,0,0,"['juffair_bahrain', 'massage_in_juffair', 'massagebahrain', 'ايران', 'justiceforjohnnydepp', 'فلسطين']",[],https://twitter.com/InMailisa/status/1576551399810207744,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1531946436031844352/pu/img/xXA8wYfi4cPr092Q.jpg,,,,,,,[],,,,
1576533508960710656,1576533508960710656,2022-10-02 14:24:13 FLE Daylight Time,2022-10-02,14:24:13,+0300,1386625287643828231,mp66340767,M.P,,Proud of You Shehnaaz @ishehnaaz_gill  Didn't get swayed by #MeToo  showed true meaning of GenderEquality #Metoo helped many but many were falsely accused #JusticeForJohnnyDepp,en,"[{'screen_name': 'ishehnaaz_gill', 'name': 'shehnaaz gill', 'id': '1189446547622125571'}]",[],[],1,7,2,"['metoo', 'metoo', 'justiceforjohnnydepp']",[],https://twitter.com/MP66340767/status/1576533508960710656,False,,0,,,,,,,,[],,,,
1576531353356898304,1576531353356898304,2022-10-02 14:15:39 FLE Daylight Time,2022-10-02,14:15:39,+0300,1227921876787220480,mellie9760,💙Mellie💙🇦🇺🏴‍☠️,,#JohnnyDeppWon #JohnnyDeppIsARockStar #JusticeForJohnnyDepp,qht,[],[],[],0,7,31,"['johnnydeppwon', 'johnnydeppisarockstar', 'justiceforjohnnydepp']",[],https://twitter.com/Mellie9760/status/1576531353356898304,False,https://twitter.com/GehanEssam8/status/1576257806730432512,0,,,,,,,,[],,,,
1576528260112224256,1576528260112224256,2022-10-02 14:03:22 FLE Daylight Time,2022-10-02,14:03:22,+0300,1529277366245154816,luisanajose7,Luisana Jose,,Siempre  Contigo Johnny Depp 😍😍😍 #JusticeForJohnnyDepp,es,[],[],[],0,0,4,['justiceforjohnnydepp'],[],https://twitter.com/LuisanaJose7/status/1576528260112224256,False,https://twitter.com/DarkSelene3/status/1576216748738883589,0,,,,,,,,[],,,,
1576522375541051393,1576522375541051393,2022-10-02 13:39:59 FLE Daylight Time,2022-10-02,13:39:59,+0300,1409071665426862084,ibelieveyoua,𝒴𝒪𝒰 𝒜𝑅𝐸 𝐻𝐸𝒜𝑅𝒟,,"#JusticeForJohnnyDepp peeps, can y’all help me out? Drop names of domestic violence experts who recognise John Depp as a victim of domestic violence 👇🏻👇🏻 thanks.",en,[],[],[],30,33,224,['justiceforjohnnydepp'],[],https://twitter.com/iBelieveYouA/status/1576522375541051393,False,,0,,,,,,,,[],,,,
1576521422637522944,1575902482986942474,2022-10-02 13:36:12 FLE Daylight Time,2022-10-02,13:36:12,+0300,1496113059638792198,imanezina22,Imane,,@MailOnline Yes she called her favorite gossip channel( TMZ) for the pictures! no one in Spain knows who she is...let alone take pictures of her! this is what they call desperate for attention. #AmberHeardlsAnAbuser #AmberHeardIsALiar #Justiceforjohnnydepp  https://t.co/GasrJyfLkh,en,[],[],['https://pbs.twimg.com/tweet_video_thumb/FeDt35SX0AARAWS.jpg'],0,0,2,"['amberheardlsanabuser', 'amberheardisaliar', 'justiceforjohnnydepp']",[],https://twitter.com/ImaneZina22/status/1576521422637522944,False,,1,https://pbs.twimg.com/tweet_video_thumb/FeDt35SX0AARAWS.jpg,,,,,,,"[{'screen_name': 'MailOnline', 'name': 'Daily Mail Online', 'id': '15438913'}]",,,,
1576520793999015936,1576520793999015936,2022-10-02 13:33:42 FLE Daylight Time,2022-10-02,13:33:42,+0300,1487775469567201281,missmus88690760,Missmusic,,#JusticeForJohnnyDepp.  #JOHNNYDEPPWON,qht,[],[],[],0,0,1,"['justiceforjohnnydepp', 'johnnydeppwon']",[],https://twitter.com/Missmus88690760/status/1576520793999015936,False,,0,,,,,,,,[],,,,
1576520516956921856,1576520516956921856,2022-10-02 13:32:36 FLE Daylight Time,2022-10-02,13:32:36,+0300,1487775469567201281,missmus88690760,Missmusic,,#JusticeForJohnnyDepp. #PositivityForJohnnyDepp,qht,[],[],[],0,0,2,"['justiceforjohnnydepp', 'positivityforjohnnydepp']",[],https://twitter.com/Missmus88690760/status/1576520516956921856,False,,0,,,,,,,,[],,,,
1576517499302342657,1576517499302342657,2022-10-02 13:20:36 FLE Daylight Time,2022-10-02,13:20:36,+0300,2475863766,danimet1,Dani Fethez,,A great thread on how to break a toxic parasocial bond to Johnny Depp. For those #JusticeForJohnnyDepp fans that are now sober enough to see how abusive and violent and manipulative he is.   #JusticeForAmberHeard #JohnnyDeppIsAnAbuser,en,[],[],[],0,8,50,"['justiceforjohnnydepp', 'justiceforamberheard', 'johnnydeppisanabuser']",[],https://twitter.com/DaniMet1/status/1576517499302342657,False,https://twitter.com/LeaveHeardAlone/status/1576315424387796992,0,,,,,,,,[],,,,
1576511277387902977,1576511277387902977,2022-10-02 12:55:53 FLE Daylight Time,2022-10-02,12:55:53,+0300,1227921876787220480,mellie9760,💙Mellie💙🇦🇺🏴‍☠️,,#JusticeForJohnnyDepp #JohnnyDeppWon,qht,[],[],[],0,2,6,"['justiceforjohnnydepp', 'johnnydeppwon']",[],https://twitter.com/Mellie9760/status/1576511277387902977,False,https://twitter.com/eliasbustos/status/1576192863947624448,0,,,,,,,,[],,,,
1576509025860009985,1576509025860009985,2022-10-02 12:46:56 FLE Daylight Time,2022-10-02,12:46:56,+0300,1227921876787220480,mellie9760,💙Mellie💙🇦🇺🏴‍☠️,,#JohnnyDeppWon #JusticeForJohnnyDepp #JohnnyDeppIsASurvivor,qht,[],[],[],2,1,22,"['johnnydeppwon', 'justiceforjohnnydepp', 'johnnydeppisasurvivor']",[],https://twitter.com/Mellie9760/status/1576509025860009985,False,https://twitter.com/OdgaardSisse/status/1576440945041559553,0,,,,,,,,[],,,,
1576493246447960064,1576493246447960064,2022-10-02 11:44:14 FLE Daylight Time,2022-10-02,11:44:14,+0300,1438573676660723727,ashleygiulietta,Juliette🏴‍☠️ Capulet 🪅🪄,,@Mellie9760 #JusticeForJohnnyDepp #MenToo #Mellierantisawsome  https://t.co/Dafeyblr6Y,qme,[],[],['https://pbs.twimg.com/media/FeDUQF9XoAITW5Q.jpg'],0,0,4,"['justiceforjohnnydepp', 'mentoo', 'mellierantisawsome']",[],https://twitter.com/AshleyGiulietta/status/1576493246447960064,False,,1,https://pbs.twimg.com/media/FeDUQF9XoAITW5Q.jpg,,,,,,,[],,,,
1576470283401076737,1576470283401076737,2022-10-02 10:12:59 FLE Daylight Time,2022-10-02,10:12:59,+0300,1629676512,lenejuhlpaulsen,Stingi - The Queen Of Baking,,#JusticeForJohnnyDepp,qht,[],[],[],0,0,0,['justiceforjohnnydepp'],[],https://twitter.com/LeneJuhlPaulsen/status/1576470283401076737,False,https://twitter.com/andysignore/status/1576198986297671680,0,,,,,,,,[],,,,
1576463677569794050,1576463677569794050,2022-10-02 09:46:44 FLE Daylight Time,2022-10-02,09:46:44,+0300,1016592291694239744,steviejraw,Vault Of Truth,,Forgot I had this little gem from the trial about AH editing the #TMZ video 👏  Thanks again @MorganTremaine for calling out her obvious BS!!! #JusticeForJohnnyDepp #JohnnyDeppKeepsWinning  https://t.co/Nmhm0KFJsV,en,"[{'screen_name': 'morgantremaine', 'name': 'morgan tremaine @ twitchcon', 'id': '342506978'}]",[],[],14,88,531,"['tmz', 'justiceforjohnnydepp', 'johnnydeppkeepswinning']",[],https://twitter.com/StevieJRaw/status/1576463677569794050,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1576463434014928896/pu/img/o-qBTl9Y1QRpByIP.jpg,,,,,,,[],,,,
1576453439101407232,1576130104043786241,2022-10-02 09:06:03 FLE Daylight Time,2022-10-02,09:06:03,+0300,1566492903446351873,efraimsenhelene,Helene Efraimsen,,@marilottchen #JusticeForJohnnyDepp,qme,[],[],[],0,0,1,['justiceforjohnnydepp'],[],https://twitter.com/EfraimsenHelene/status/1576453439101407232,False,,0,,,,,,,,"[{'screen_name': 'marilottchen', 'name': 'marilotte 🌻🏴\u200d☠️🇩🇪', 'id': '193442683'}]",,,,
1576450814495043584,1576450814495043584,2022-10-02 08:55:37 FLE Daylight Time,2022-10-02,08:55:37,+0300,1227921876787220480,mellie9760,💙Mellie💙🇦🇺🏴‍☠️,,#JusticeForJohnnyDepp #JohnnyDeppWon #JohnnyDeppIsALegend #JohnnyDeppDeservesAnApology,qht,[],[],[],0,1,10,"['justiceforjohnnydepp', 'johnnydeppwon', 'johnnydeppisalegend', 'johnnydeppdeservesanapology']",[],https://twitter.com/Mellie9760/status/1576450814495043584,False,https://twitter.com/JDisALegend2022/status/1576230168095428608,0,,,,,,,,[],,,,
1576449374124531712,1576351155524816896,2022-10-02 08:49:54 FLE Daylight Time,2022-10-02,08:49:54,+0300,1566492903446351873,efraimsenhelene,Helene Efraimsen,,@FastTeddy3 #AbuseHasNoGender #MenToo #JusticeForJohnnyDepp,qme,[],[],[],0,0,0,"['abusehasnogender', 'mentoo', 'justiceforjohnnydepp']",[],https://twitter.com/EfraimsenHelene/status/1576449374124531712,False,,0,,,,,,,,"[{'screen_name': 'FastTeddy3', 'name': 'FastTeddy', 'id': '1494072016005054467'}]",,,,
1576448889187536896,1576448889187536896,2022-10-02 08:47:58 FLE Daylight Time,2022-10-02,08:47:58,+0300,1555929941694226437,anna80239933,Anna,,Massage in bahrain  Massage at home  What'Up +973 3559 6268  Tải về miễn phí  #massage bahrain Juffair   https://t.co/5Yb4njsEmr  https://t.co/dLBBvHsUrR #ايران #JusticeForJohnnyDepp #فلسطين #StrangerThings4  https://t.co/tJIFZ57pdx,vi,[],['http://Wa.me/97335596268'],['https://pbs.twimg.com/media/FTtiSN0aUAAXpwx.jpg'],0,0,0,"['massage', 'ايران', 'justiceforjohnnydepp', 'فلسطين', 'strangerthings4']",[],https://twitter.com/Anna80239933/status/1576448889187536896,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1576448834766446593/pu/img/JYfLkdC_fQCha1yo.jpg,,,,,,,[],,,,
1576441047521325059,1576441047521325059,2022-10-02 08:16:49 FLE Daylight Time,2022-10-02,08:16:49,+0300,3311097362,theruiner24,Sarah Moore,,A story in 3 pictures  #JusticeForJohnnyDepp #neverfeartruth #truthwins #scam #hoax #perjury #donationscam #amberisaliar #metadata #AbuseHasNoGender #MenToo #fakeactivism #histrionic,en,[],[],[],0,0,0,"['justiceforjohnnydepp', 'neverfeartruth', 'truthwins', 'scam', 'hoax', 'perjury', 'donationscam', 'amberisaliar', 'metadata', 'abusehasnogender', 'mentoo', 'fakeactivism', 'histrionic']",[],https://twitter.com/theruiner24/status/1576441047521325059,False,https://twitter.com/Beatrix32021692/status/1553323994258055169,0,,,,,,,,[],,,,
1576437806142193665,1576437806142193665,2022-10-02 08:03:56 FLE Daylight Time,2022-10-02,08:03:56,+0300,1559585389500825602,specialkay20k,Kenzie N Gustin (Special Kay),,Making Threads here 🧵 #JohnnyDeppDeservesAnApology #JohnnyDeppWon #JohnnyDeppWillWinAgain #JohnnyDeppIsARockStar #JohnnyDeppIsALegend #JohnnyDeppIsASurvivor #JohnnyDeppRises #JohnnyDepp #IStandWithJohnnyDepp #JusticeForJohnnyDepp #DeppTober #DeppStands #HeartDepp #IAmJohnnyDepp,en,[],[],[],0,0,1,"['johnnydeppdeservesanapology', 'johnnydeppwon', 'johnnydeppwillwinagain', 'johnnydeppisarockstar', 'johnnydeppisalegend', 'johnnydeppisasurvivor', 'johnnydepprises', 'johnnydepp', 'istandwithjohnnydepp', 'justiceforjohnnydepp', 'depptober', 'deppstands', 'heartdepp', 'iamjohnnydepp']",[],https://twitter.com/SpecialKay20K/status/1576437806142193665,False,,0,,,,,,,,[],,,,
1576436174247596033,1576436174247596033,2022-10-02 07:57:27 FLE Daylight Time,2022-10-02,07:57:27,+0300,1559585389500825602,specialkay20k,Kenzie N Gustin (Special Kay),,That Hair 😍😍😍 #JohnnyDeppDeservesAnApology #JohnnyDeppWon #JohnnyDeppWillWinAgain #JohnnyDeppIsARockStar #JohnnyDeppIsALegend #JohnnyDeppIsASurvivor #JohnnyDeppRises #JohnnyDepp #IStandWithJohnnyDepp #JusticeForJohnnyDepp #DeppTober #DeppStands #HeartDepp  https://t.co/A2i8tMAKSN,en,[],[],[],0,1,3,"['johnnydeppdeservesanapology', 'johnnydeppwon', 'johnnydeppwillwinagain', 'johnnydeppisarockstar', 'johnnydeppisalegend', 'johnnydeppisasurvivor', 'johnnydepprises', 'johnnydepp', 'istandwithjohnnydepp', 'justiceforjohnnydepp', 'depptober', 'deppstands', 'heartdepp']",[],https://twitter.com/SpecialKay20K/status/1576436174247596033,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1576436140307095554/pu/img/vrjh9kxtGiTGzaR9.jpg,,,,,,,[],,,,
1576432877637554177,1576432877637554177,2022-10-02 07:44:21 FLE Daylight Time,2022-10-02,07:44:21,+0300,1559585389500825602,specialkay20k,Kenzie N Gustin (Special Kay),,Omg 😳 not Peter Griffin too...  #AmberTurd #AmberHeardIsAMonster  #AmberHeardIsFinished #AmberHeardlsAnAbuser #AmberHeardIsALiar #JusticeForJohnnyDepp #JohnnyDeppWillWinAgain #IStandWithJohnnyDepp #JohnnyDeppWon  https://t.co/FzAjQGLp42,en,[],[],['https://pbs.twimg.com/media/FeCdWS9X0AA_lHS.jpg'],1,9,37,"['amberturd', 'amberheardisamonster', 'amberheardisfinished', 'amberheardlsanabuser', 'amberheardisaliar', 'justiceforjohnnydepp', 'johnnydeppwillwinagain', 'istandwithjohnnydepp', 'johnnydeppwon']",[],https://twitter.com/SpecialKay20K/status/1576432877637554177,False,,1,https://pbs.twimg.com/media/FeCdWS9X0AA_lHS.jpg,,,,,,,[],,,,
1576431179762663425,1576431179762663425,2022-10-02 07:37:36 FLE Daylight Time,2022-10-02,07:37:36,+0300,1227921876787220480,mellie9760,💙Mellie💙🇦🇺🏴‍☠️,,#JusticeForJohnnyDepp #JohnnyDeppIsASurvivor #JohnnyDeppWon,qht,[],[],[],0,0,4,"['justiceforjohnnydepp', 'johnnydeppisasurvivor', 'johnnydeppwon']",[],https://twitter.com/Mellie9760/status/1576431179762663425,False,https://twitter.com/DarkSelene3/status/1576216748738883589,0,,,,,,,,[],,,,
1576430962694463488,1576430962694463488,2022-10-02 07:36:44 FLE Daylight Time,2022-10-02,07:36:44,+0300,1227921876787220480,mellie9760,💙Mellie💙🇦🇺🏴‍☠️,,#JusticeForJohnnyDepp  #JohnnyDeppIsALegend #JohnnyDeppWon #JohnnyDeppDeservesAnApology,qht,[],[],[],0,4,18,"['justiceforjohnnydepp', 'johnnydeppisalegend', 'johnnydeppwon', 'johnnydeppdeservesanapology']",[],https://twitter.com/Mellie9760/status/1576430962694463488,False,https://twitter.com/shamiiadam/status/1576207924401094657,0,,,,,,,,[],,,,
1576428665478742016,1576250147696058368,2022-10-02 07:27:37 FLE Daylight Time,2022-10-02,07:27:37,+0300,1566492903446351873,efraimsenhelene,Helene Efraimsen,,@GehanEssam8 @HigherPoweredXO #JusticeForJohnnyDepp,qme,[],[],[],0,0,0,['justiceforjohnnydepp'],[],https://twitter.com/EfraimsenHelene/status/1576428665478742016,False,,0,,,,,,,,"[{'screen_name': 'GehanEssam8', 'name': '🇪🇬🏴\u200d☠️🏴\u200d☠️The legend Johnny Depp', 'id': '1543898030507794432'}, {'screen_name': 'HigherPoweredXO', 'name': 'PeaceLoveBowie', 'id': '1554216373458554882'}]",,,,
1576427770548482048,1576367370066882560,2022-10-02 07:24:03 FLE Daylight Time,2022-10-02,07:24:03,+0300,1566492903446351873,efraimsenhelene,Helene Efraimsen,,@SharonM97871635 #JusticeForJohnnyDepp #IStandWithJohnnyDepp,qme,[],[],[],0,0,1,"['justiceforjohnnydepp', 'istandwithjohnnydepp']",[],https://twitter.com/EfraimsenHelene/status/1576427770548482048,False,,0,,,,,,,,"[{'screen_name': 'SharonM97871635', 'name': 'Sharon Thompson-Martin', 'id': '1026237292468350977'}]",,,,
1576424780080631813,1576416911214010368,2022-10-02 07:12:10 FLE Daylight Time,2022-10-02,07:12:10,+0300,1566492903446351873,efraimsenhelene,Helene Efraimsen,,@napofati990 #IStandWithJohnnyDepp #JusticeForJohnnyDepp #JohnnyDeppWillWinAgain,qme,[],[],[],0,0,0,"['istandwithjohnnydepp', 'justiceforjohnnydepp', 'johnnydeppwillwinagain']",[],https://twitter.com/EfraimsenHelene/status/1576424780080631813,False,,0,,,,,,,,"[{'screen_name': 'napofati990', 'name': 'JENNY', 'id': '1572306871549034497'}]",,,,
1576414403750076417,1576414403750076417,2022-10-02 06:30:56 FLE Daylight Time,2022-10-02,06:30:56,+0300,32670485,atlsshrugd,T Ravenclaw🎃👻💀,,#JohnnyDeppKeepsWinning #JohnnyDeppDeservesAnApology #AmberHeardlsAnAbuser #JusticeForJohnnyDepp  https://t.co/PPFBznJ4kr,qme,[],[],['https://pbs.twimg.com/tweet_video_thumb/FeCMixSUoAERHZj.jpg'],0,0,0,"['johnnydeppkeepswinning', 'johnnydeppdeservesanapology', 'amberheardlsanabuser', 'justiceforjohnnydepp']",[],https://twitter.com/AtlsShrugd/status/1576414403750076417,False,,1,https://pbs.twimg.com/tweet_video_thumb/FeCMixSUoAERHZj.jpg,,,,,,,[],,,,
